"Protein","Adjusted_linear_model","linear_modeling_pvalue","spearman","spearman_pvalue","log_lm_pvalue","log_spear_pvalue"
"PARP.BRCT.domain_10534.40","~ CRP + Smoking",0.232544865138594,0.341751031150228,0.064543378112998,0.633493245774458,1.19014830795225
"CX6A2_10535.25","~ CRP",0.212579215258051,0.188494493210979,0.318504198710101,0.6724792004901,0.496884838165024
"C99L2_10539.30","~ CRP",0.703054829471775,-0.0117948148054095,0.950674483912361,0.15301080412884,0.0219681623904193
"TSEAR_10546.2","~ CRP",0.498785303741977,0.149071087806415,0.431744637404575,0.30208635109925,0.364773047993429
"BMP.RIB_10550.37","~ CRP",0.687146335930093,0.110146862483311,0.562297864842313,0.162950764950211,0.250033565590654
"LAT_10551.7","~ CRP + Sex",0.0539380508229455,0.180220270333128,0.34059132191735,1.26810475184186,0.467766421820928
"NKG2F_10552.88","~ CRP",0.461532661475764,0.167760597322443,0.375551632401163,0.335797559650472,0.425330345942389
"TOIP2_10553.8","~ CRP",0.989371256242721,0.0732005789377768,0.700670070084027,0.00464071115043953,0.154486433491108
"BGAL_10554.23","~ CRP",0.531933670171049,0.0220079338574247,0.908101026904443,0.274142518973107,0.0418658332119038
"TEX29_10557.6","~ CRP",0.107099877747324,-0.188675048447522,0.318032347074006,0.970211024907574,0.497528705671847
"PCDH9_10558.26","~ CRP",0.571005370463759,0.107464679717162,0.571911555849501,0.24335980707498,0.24267112815875
"ITM2C.N.term_10560.1","~ CRP + Prednisone",0.486792206210202,0.267578994214508,0.152850559104315,0.31265638366095,0.815732968351208
"PGRP.I.alpha_10561.5","~ CRP",0.329008042497886,0.26499054563797,0.15701398234062,0.482793485728561,0.804061671266012
"NETO2_10562.42","~ CRP",0.23119469889603,-0.198687285688251,0.292546027376242,0.636022128152012,0.533805795007684
"LYSM3_10563.13","~ CRP",0.14995005558403,0.258484479178927,0.167836162043774,0.824053368918572,0.775114460169751
"SLIK3_10565.19","~ CRP + Smoking",0.895763541301256,0.00177995328724077,0.992551910041677,0.0478066178613079,0.0032467705546528
"MFAP2_10569.28","~ CRP",0.0549552959643555,0.338191124575747,0.0675609273047204,1.2599904488771,1.17030439816913
"MGAT1_10571.14","~ CRP + Age + Sex",0.0106151674578156,0.162865725782531,0.389838618334369,1.97407315030329,0.409115140850091
"CST8_10572.65","~ CRP",0.686778349395832,-0.073645567259587,0.698934380321686,0.163183404376189,0.155563596217035
"b2.Microglobulin_10574.10","~ CRP",0.798383630033738,-0.401379466272794,0.0279197587786147,0.0977883763535774,1.55408833825407
"PUF60_10575.31","~ CRP",0.0320851266561202,0.0320391591703339,0.866526701160303,1.49369624199082,0.0622180503904383
"PXDC2.ECD_10576.7","~ CRP",0.595679219680405,0.119047619047619,0.530935533527824,0.224987550036367,0.274958207982178
"SFTA2_10580.14","~ CRP",0.624140287343724,0.109467127165308,0.56472723229175,0.204717783439997,0.248161269197997
"SG196_10582.36","~ CRP",0.678262850359633,0.132606519899438,0.484834534979983,0.1686019693505,0.314406452750482
"TM108_10583.1","~ CRP + Sex + Smoking + Aspirin",0.780922476500923,0.262765604028919,0.160657132014888,0.107392077132883,0.794099990150068
"NDUS4_10584.7","~ CRP",0.922124121282541,0.192902437504719,0.307108642560761,0.0352106173845336,0.51270796159785
"SIAT9_10588.39","~ CRP",0.83835527767389,0.0950261494699974,0.617429652506411,0.0765718973182351,0.209412517045909
"RET1L_10589.7","~ CRP",0.406245783780438,-0.0131286159323543,0.945104477647899,0.391211133312496,0.0245201792601459
"CLGN_10600.24","~ CRP",0.058552060681356,0.275670265361415,0.140348725310186,1.23245781576167,0.852791527406218
"HIS3_10603.1","~ CRP",0.747708552384342,0.168428079805158,0.373627397604973,0.126267651810075,0.427561285031904
"APMAP_10605.22","~ CRP + Methotrexate",0.368513792201518,0.0850400796667196,0.655017502534736,0.433546253354669,0.183747095194937
"TOIP1.Perinuclear_10606.34","~ CRP",0.74931079040922,0.0921228304405875,0.628265933406088,0.125338013322839,0.201856488485335
"HIS1_10608.9","~ CRP",0.598420550451308,-0.102347314016344,0.590455465844536,0.222993500714525,0.228812852779231
"PLOD3_10612.18","~ CRP + Age",0.144905244402219,0.295505117935025,0.112872486153402,0.838915896283631,0.947411908987302
"CASC4_10613.33","~ CRP",0.677476170984657,0.00912226059710896,0.961841775642979,0.169105975718311,0.016896364154271
"MYP0_10615.18","~ CRP",0.0406137387295413,0.342641007793849,0.0638056716821219,1.39132702935087,1.19514071515393
"PDXL2_10616.67","~ CRP + Prednisone",0.658621129649132,0.0696406723632952,0.71460815407264,0.181364340519309,0.145932032566061
"megalin_10618.190","~ CRP",0.623685696167704,0.252085884305474,0.178985829705434,0.205034216100657,0.747181350720329
"PSP.94_10620.21","~ CRP + Age",0.989012322385585,0.234953833915782,0.211373536464404,0.00479829737074268,0.674949386408436
"PRR16_10621.26","~ CRP",0.755464660299034,-0.0500611862036467,0.792774132190611,0.121785846607672,0.100850529095635
"MUC1.region.1_10623.19","~ CRP",0.491858837431662,0,1,0.308159521055832,0
"ISK13_10624.45","~ CRP + Prednisone",0.279449433358565,0.258315720810817,0.168123740855891,0.553696766668931,0.774370955241688
"SIA7C_10626.116","~ CRP",0.445706376379076,0.138168873922065,0.466534772675929,0.35095115275152,0.331115981031152
"APLP2_10627.87","~ CRP",0.681662609889522,-0.0496161978818365,0.794576941140009,0.166430526984377,0.0998640424532728
"HTAI2_10630.5","~ CRP",0.324110082957821,0.169559412550067,0.3703791682652,0.489307457999484,0.431353447913137
"PGRC2_10631.9","~ CRP",0.460934388554666,0.224496608353242,0.232999522103987,0.336360889613806,0.632644969737131
"MO2R1.CD_10636.1","~ CRP",0.607284548482846,0.202914674745448,0.282186206295783,0.216607768760535,0.549464219058061
"K1324.ECD_10637.50","~ CRP",0.831518930405594,0.112804539578884,0.552845449431306,0.0801278591599099,0.257396260811406
"TINF2_10638.1","~ CRP",0.531509552186597,0.0120200340589928,0.949733792451972,0.274488926014342,0.022398109101206
"NOE3.C.term_10643.16","~ CRP + Prednisone",0.773197607787884,-0.082990322017601,0.66284009022193,0.111709498314112,0.178591232244821
"ASCC1_10647.18","~ CRP",0.89472008922958,0.0767604855122583,0.686826604424104,0.048312811294674,0.163152890664873
"INSI1_10663.42","~ CRP",0.561540649369599,0.0625278148642635,0.742724245228781,0.250618800118599,0.129172398896832
"GNPTG_10666.7","~ CRP",0.514240651627449,-0.0627433533752372,0.741867259163953,0.288833594593892,0.129673795219338
"CA185_10667.78","~ CRP",0.720802532536787,0.0498553317489677,0.793607993635233,0.142183696134404,0.100393966390435
"STX4_10668.5","~ CRP",0.745576736042375,0.0233644859813084,0.90246242481662,0.127507651574205,0.0445708714550121
"Semaphorin.3E_10670.26","~ CRP",0.95863090985102,0.313670278788958,0.0914221738916226,0.0183485718377501,1.03894845600763
"SP.B_10672.75","~ CRP",0.176777769400767,-0.29947714057826,0.107889432681177,0.752572350372759,0.967021090562677
"TMX2_10675.223","~ CRP",0.565295364511852,0.253865837592715,0.175833313591106,0.247724575790859,0.75489883951168
"NDUB4_10677.9","~ CRP",0.74355745101002,0.0636474912140967,0.738275692789519,0.128685470057024,0.131781430184013
"KLRG2.C.term_10693.43","~ CRP",0.0535047771069009,0.27633774784413,0.139351647670385,1.27160744080968,0.855887891895595
"WF10B_10695.12","~ CRP",0.857251365261048,-0.0200267022696929,0.916343949411028,0.0668918145537968,0.037941483435028
"LRP1_10699.52","~ CRP",0.8196145180251,0.255645790879956,0.172720138772848,0.0863903574422105,0.762657021737641
"IGS11.CD_10700.10","~ CRP",0.255670838001021,0.050728668686362,0.790071883670864,0.592318805088619,0.102333393188854
"COSA1_10702.1","~ CRP + Age",0.996535539199582,-0.117254422796986,0.537185820167802,0.00150720855100143,0.269875459711727
"SDS3_10703.203","~ CRP",0.700138987230836,0.143286239622882,0.450024704201327,0.154815737991847,0.346763644882816
"LRMP_10704.91","~ CRP",0.0432130283166949,0.263163794522654,0.160000734792308,1.36438529779093,0.795878022872125
"SIA7C_10705.14","~ CRP",0.394752531112499,-0.0960275960100794,0.613709910566453,0.403675076659333,0.212036863404075
"GON2_10708.3","~ CRP",0.777088500305674,0.287494437027147,0.123440624405841,0.109529517871309,0.908541890126006
"ZPBP2_10710.23","~ CRP",0.821826668756575,0.217178628841875,0.248986117924076,0.0852197697352636,0.603824866065055
"CLM7_10713.151","~ CRP",0.700687925151929,0.0623538770849834,0.74341604571986,0.154475366572461,0.128768069427556
"ACE_10714.7","~ CRP",0.590880918432103,-0.0186895095160281,0.921912207520901,0.228500034649629,0.0353104342658904
"PSMD5_10716.35","~ CRP + Methotrexate",0.875999068063615,-0.0209144511250791,0.912649364301427,0.057496355858226,0.0396960443690726
"HSP.70_10721.76","~ CRP",0.358102138690782,-0.107476635514019,0.571868539623748,0.445993085246597,0.242703794769332
"KSYK.Protein.Kinase_10722.13","~ CRP",0.803192529871632,0.13794637976116,0.467259731229891,0.0951803393556989,0.330441645164892
"HS3S5_10731.10","~ CRP",0.346172248841883,-0.0398264548020123,0.83448564398152,0.460707750608254,0.0785811302768102
"G3ST2_10734.339","~ CRP",0.360062370528185,0.263878074833445,0.158828085402336,0.443622263593689,0.799072699284413
"Serpin.B1_10737.96","~ CRP + Prednisone",0.442833012630205,-0.0763154971904481,0.688551726871851,0.353760010492709,0.162063428172244
"fibulin.5_10738.11","~ CRP",0.214548095474099,0.186450106838471,0.323877072182567,0.668475336310805,0.48961979535826
"CSF.1_10741.22","~ CRP",0.128851004844593,-0.353229538833482,0.0555244766155899,0.889912190254248,1.25551552650362
"SLIK1_10743.13","~ CRP + Age + Sex",0.452262756805515,-0.27659101023587,0.138974679199553,0.344609174314238,0.857064319786431
"DKK3_10746.24","~ CRP + Age + Smoking",0.612662204059942,0.0476137504336907,0.802702296851968,0.212778911041497,0.0954454943314269
"PCDB2_10748.216","~ CRP",0.193816943238834,-0.189120036769332,0.316871292111259,0.712608260136169,0.49911710521621
"HSP.70_10749.18","~ CRP",0.316382148740487,-0.113052187191472,0.551968422059298,0.499788028721178,0.258085767411526
"CDYL2_10752.8","~ CRP",0.532011268987586,0.157525865920808,0.405774950714663,0.274079168443124,0.391714766327253
"ADAM7_10753.31","~ CRP",0.750291805081639,0.0607476635514019,0.749813609439726,0.124769797022126,0.125046681211167
"Prokineticin.2_10754.113","~ CRP + Prednisone",0.104514113910714,-0.351540774230053,0.0567852543657115,0.980825057116153,1.24576442448264
"UCN3_10756.34","~ CRP",0.779052648179169,0.0780954504776889,0.681660510450127,0.108433191825409,0.166431864561552
"KERA_10758.2","~ CRP",0.179028798296843,0.239848705455694,0.201738019861295,0.747077103459048,0.695212246259499
"GRIA4_10760.107","~ CRP",0.541415674456444,-0.0221406319537161,0.907549260543661,0.266469175179106,0.0421297927362911
"TMED2_10761.5","~ CRP",0.797635629978212,0.0356030262572319,0.851834184817048,0.0981954545493132,0.0696449353123894
"KLRG2.N.term_10762.2","~ CRP + Age",0.861349958239386,0.0313716766876186,0.869283491311095,0.0648203630027119,0.0608385680460225
"GPR64_10767.52","~ CRP + Aspirin",0.701570424475575,0.152425456163774,0.421334207892453,0.153928727449585,0.375373279311732
"CGAT2_10772.21","~ CRP + Age",0.726203055331117,-0.0685282015587697,0.718982571806305,0.138941928225863,0.143281636821689
"RAB3D_10780.10","~ CRP",0.00710688303853024,0.48347248103949,0.00679721565036207,2.14832083189666,2.16766895131114
"CLC4G_10781.19","~ CRP",0.404272243448387,0.159305819208049,0.400422449083742,0.39332607546329,0.39748158244174
"LRC52_10785.8","~ CRP",0.251269244833161,-0.195349873274675,0.300893115984803,0.599860665472867,0.521587748198812
"CLM2_10798.4","~ CRP",0.00646006999338061,0.296840231419671,0.111178778436938,2.18976277649806,0.953978102028091
"Collagen.binding.protein_10800.15","~ CRP",0.787742283653439,0.0382689956756766,0.840874791619788,0.103615842274109,0.0752686669332083
"Ephrin.A2_10801.11","~ CRP + Smoking",0.626144961297193,0.0253671562082777,0.894146760192376,0.203325109915266,0.0485911927133678
"HSP.70_10803.22","~ CRP",0.288368021160612,-0.140616309692021,0.45859931101551,0.540052902772059,0.338566602075306
"KLRB1_10809.14","~ CRP + Age",0.161997785075887,0.0285936804628393,0.880772768421442,0.79049092333327,0.0551361212696434
"CD1A_10814.7","~ CRP",0.36013262741396,0.224274114192337,0.233475179802925,0.44353753049226,0.631759281468613
"HABP4_10815.2","~ CRP",0.445390708833453,0.205807098837214,0.275235156383241,0.351258846898858,0.560296093517623
"PILRA.isoform.FDF03.M14_10816.150","~ CRP",0.8038043622799,0.132829014060343,0.484095561277077,0.094849641203267,0.315068899432463
"TO20L_10817.26","~ CRP",0.547519500452787,0.197574814883726,0.295311894065856,0.2616004083815,0.529719060914559
"ASM_10818.36","~ CRP + Smoking",0.834161583430022,-0.0486203827325323,0.798615095722332,0.0787498150758202,0.0976624848667664
"fibulin.1_10819.108","~ CRP + Age",0.187595742112149,0.208032040446265,0.269964030543922,0.72677702309013,0.568694096496284
"VSI10_10825.12","~ CRP",0.374272404567001,0.229391479893155,0.222699192851308,0.426812192618631,0.652281357015618
"LIGO3_10827.67","~ CRP",0.432810520074172,0.0105696484201157,0.955792841544781,0.363702191629223,0.0196362264718923
